Date,Type,Area,Furnished,Latitude,Longitude,Rental
2021-10,4 room,93.0,yes,1.31499138887312,103.86050538635,2950
2022-06,3-room,67.0,yes,1.36874824600499,103.896534515412,1350
2023-01,3-room,65.0,yes,1.32407808608611,103.934700574178,1950
2023-05,4-room,91.0,yes,1.32891558225172,103.940528728774,2600
2022-01,5-room,112.0,yes,1.38785512397153,103.908392900982,2400
2022-03,3-room,75.0,yes,1.35134562943881,103.949091351711,2850
2021-06,4 room,90.0,yes,1.40136794497508,103.907095963037,2000
2022-08,4-room,91.0,yes,1.33464084384827,103.849165514713,4200
2023-04,5-room,121.0,yes,1.34925602280733,103.752037439341,2750
2021-03,2 room,53.0,yes,1.2869738344398,103.839075823483,2200
2021-04,3 room,67.0,yes,1.33356606706026,103.856981751253,2050
2022-07,4-room,85.0,yes,1.33583774995002,103.845162997311,3150
2021-06,5 room,123.0,yes,1.36736981596041,103.953118181493,2200
2021-10,4 room,90.0,yes,1.43539224579712,103.835500981499,2300
2021-06,4 room,91.0,yes,1.33688578252671,103.702739749317,2400
2021-07,5 room,119.0,yes,1.39287401160154,103.743812499866,2100
2022-03,4-room,92.0,yes,1.31358574940402,103.769084332627,2500
2022-02,4-room,91.0,yes,1.34033241177285,103.737928007136,3250
2021-10,3 room,74.0,yes,1.34550365269314,103.720557509549,1900
2021-05,3 room,59.0,yes,1.27842357024921,103.826237590943,2000
2023-05,4-room,82.0,yes,1.29685311080014,103.853347534791,2850
2021-01,3 room,73.0,yes,1.34888490439686,103.742035794953,1700
2021-02,5 room,110.0,yes,1.38988768950754,103.888114482602,2400
2022-11,3-room,64.0,yes,1.36345320627772,103.834214627275,3350
2023-03,5-room,120.0,yes,1.37607145439608,103.88092440132,2000
2021-01,3 room,59.0,yes,1.28855393184563,103.827290023383,2400
2022-10,4-room,104.0,yes,1.37961096389848,103.741537948984,2500
2021-01,3 room,65.0,yes,1.30264896606627,103.912184784558,1250
2023-02,5-room,122.0,yes,1.34360960148098,103.956903452364,3700
2023-06,3-room,73.0,yes,1.32334765768626,103.932874243975,2350
2022-11,3-room,72.0,yes,1.35756151365917,103.870610329774,2600
2022-11,5-room,110.0,yes,1.39977299599902,103.906001152235,3600
2021-04,2 room,44.0,yes,1.37340092645025,103.849073244454,1300
2021-12,3 room,74.0,yes,1.34508681384068,103.717978485296,2350
2021-01,4 room,91.0,yes,1.30571872306759,103.762167768843,2550
2023-04,4-room,91.0,yes,1.34046486754645,103.747294159262,3550
2021-03,4 room,90.0,yes,1.32233220742919,103.939766219283,2200
2022-05,3-room,79.0,yes,1.34963011004171,103.948635174972,1700
2022-12,4-room,107.0,yes,1.3555206788848,103.960860222796,2600
2021-06,3 room,67.0,yes,1.36511907555698,103.841742483384,1800
2021-07,4 room,106.0,yes,1.36102172564014,103.958601393368,2600
2021-11,5 room,133.0,yes,1.35158269235001,103.718516174409,2950
2022-03,3-room,67.0,yes,1.32041601736618,103.942732310081,1800
2023-07,4-room,90.0,yes,1.29335856548885,103.808799765341,4350
2021-12,3 room,82.0,yes,1.37440041920745,103.84893617353,1700
2022-06,5-room,110.0,yes,1.40411744569373,103.748355036188,2100
2022-04,4-room,92.0,yes,1.33386999313116,103.942056749176,3150
2021-06,4 room,104.0,yes,1.303442198537,103.768633365525,2400
2022-09,4-room,106.0,yes,1.38372413417485,103.739787430026,3150
2021-01,4 room,105.0,yes,1.44543259391434,103.791997075976,2100
2021-08,4 room,93.0,yes,1.37093178459665,103.947562573809,2450
2022-11,5-room,121.0,yes,1.35844205362798,103.848263884941,2800
2021-03,3 room,67.0,yes,1.32143826057396,103.765901268051,1600
2022-11,5-room,120.0,yes,1.34378470716235,103.715093852955,2100
2022-09,5-room,122.0,yes,1.43665492960631,103.796231467375,2750
2022-10,3-room,67.0,yes,1.34827660376884,103.754680867021,3050
2022-04,5-room,123.0,yes,1.36756585418319,103.951902855432,2000
2022-04,5-room,127.0,yes,1.41537030654282,103.836073515403,2850
2022-11,5-room,114.0,yes,1.40311625745814,103.902287366854,3350
2021-03,3 room,73.0,yes,1.33100823526591,103.938066838998,2100
2022-04,5-room,127.0,yes,1.36190373412212,103.95153872617,2300
2021-01,4 room,90.0,yes,1.38460679116838,103.894501889915,2300
2023-01,5-room,110.0,yes,1.3996843207221,103.903378057073,2350
2021-07,5 room,112.0,yes,1.38785512397153,103.908392900982,2100
2021-01,3 room,67.0,yes,1.3502391390638,103.755100850762,1600
2021-12,3 room,67.0,yes,1.33122227931301,103.913799873642,2600
2023-05,5-room,110.0,yes,1.39767203537129,103.905598767902,3450
2021-12,5 room,111.0,yes,1.3885182028847,103.891082520107,2250
2023-06,4-room,94.0,yes,1.45529973571916,103.817240683169,3550
2022-03,3-room,68.0,yes,1.35125231918218,103.744795017835,2850
2021-06,3 room,65.0,yes,1.34128334016832,103.844605484696,1950
2021-10,3 room,66.0,yes,1.29274220316638,103.802807201455,2300
2022-10,4-room,92.0,yes,1.34909289443558,103.709041526551,3700
2021-06,3 room,67.0,yes,1.32091981411778,103.766377598785,2200
2021-07,3 room,74.0,yes,1.37127865145519,103.835766565741,1950
2022-04,5-room,121.0,yes,1.35436451815763,103.933391644725,2300
2022-12,5-room,122.0,yes,1.34448980917027,103.760517162484,2100
2021-05,5 room,113.0,yes,1.45588056867505,103.813146773816,2100
2023-03,4-room,87.0,yes,1.3023807015581,103.909238899358,3300
2023-03,5-room,123.0,yes,1.36701303042853,103.950865061907,4200
2021-08,5 room,123.0,yes,1.43692442499246,103.792568796601,1850
2022-06,4-room,100.0,yes,1.3891697231591,103.905930313783,2750
2022-11,4-room,84.0,yes,1.42625360262732,103.848427509202,3700
2023-06,4-room,91.0,yes,1.32930431416537,103.922415807329,3150
2021-11,5 room,116.0,yes,1.38645543463935,103.903157870017,2150
2023-06,5-room,113.0,yes,1.33939662639215,103.700668722875,3150
2022-02,3-room,73.0,yes,1.3228317365472,103.932852166088,2250
2023-03,5-room,123.0,yes,1.37900459646071,103.745926026056,1050
2023-06,3-room,73.0,yes,1.36989498895756,103.842059049722,2100
2022-11,4-room,102.0,yes,1.44075549422421,103.804264107553,2950
2021-02,5 room,127.0,yes,1.3451004516425,103.706911682245,2000
2021-03,3 room,67.0,yes,1.35402260344793,103.954842705656,1800
2023-03,5-room,110.0,yes,1.34480618588213,103.703838568056,3700
2023-07,5-room,112.0,yes,1.28681417822795,103.828928312802,5250
2022-03,4-room,91.0,yes,1.32726007220341,103.940848770214,2850
2022-03,3-room,67.0,yes,1.3076365648207,103.761325947461,1800
2022-01,3-room,67.0,yes,1.43364273451288,103.839634571008,2500
2023-04,3-room,82.0,yes,1.36752776339718,103.85740958675,3150
2023-03,4-room,101.0,yes,1.30570669675965,103.854943251549,3350
2023-06,4-room,91.0,yes,1.31514159529226,103.766056205529,3150
2023-06,4-room,92.0,yes,1.33386999313116,103.942056749176,2950
2021-11,3 room,68.0,yes,1.294801401498,103.854467487996,2950
2021-11,5 room,110.0,yes,1.3906986624878,103.907208774203,2600
2022-04,5-room,111.0,yes,1.39209206159846,103.910022480355,2100
2023-03,4-room,92.0,yes,1.36649328120419,103.753112569115,2100
2021-09,3 room,67.0,yes,1.31848805821585,103.766701548615,2100
2022-07,3-room,67.0,yes,1.33184129947186,103.913196235939,2000
2023-04,3-room,65.0,yes,1.32441875533381,103.858185074994,2600
2023-06,4-room,93.0,yes,1.40566213236302,103.908718985826,4000
2021-12,3 room,59.0,yes,1.27655921599768,103.819821916902,2000
2021-01,3 room,67.0,yes,1.35732435176205,103.873633486803,1950
2021-02,3 room,65.0,yes,1.277060447881,103.820762058148,2300
2021-03,5 room,120.0,yes,1.38080486799859,103.761856783214,2350
2022-06,5-room,122.0,yes,1.28761342749689,103.812272124073,2950
2021-12,4 room,85.0,yes,1.39481475165028,103.913160942886,2200
2021-07,4 room,92.0,yes,1.38464244032973,103.897952220161,1900
2022-07,4-room,109.0,yes,1.35650868784233,103.891840640482,3150
2023-02,5-room,124.0,yes,1.35252559927253,103.963366935432,3950
2021-03,3 room,67.0,yes,1.43066191912434,103.837334321945,2100
2023-04,3-room,67.0,yes,1.43066191912434,103.837334321945,2100
2022-10,3-room,66.0,yes,1.33828365922679,103.858467966719,2700
2021-03,4 room,95.0,yes,1.34908423801413,103.715342876347,2000
2021-06,5 room,121.0,yes,1.44624972053447,103.800417990569,2100
2022-05,3-room,63.1,yes,1.32902607919001,103.88693079734,2000
2021-01,4 room,91.0,yes,1.40094910812947,103.913777389579,1250
2023-01,4-room,93.0,yes,1.28111980555052,103.829943174928,3350
2023-06,3-room,59.0,yes,1.3061849004873,103.796881195835,2200
2023-06,5-room,124.0,yes,1.30491595746286,103.782188062776,3450
2022-12,4-room,75.0,yes,1.27469944029956,103.840485373883,4000
2022-01,5-room,110.0,yes,1.39582487078481,103.898497580022,2750
2022-05,4-room,103.0,yes,1.27535201369639,103.826950180582,2750
2022-05,3-room,65.0,yes,1.32278920327274,103.856444472629,2400
2021-09,3 room,66.0,yes,1.34155252910062,103.847295147125,2100
2022-10,4-room,88.0,yes,1.30455023575131,103.912455527874,3700
2022-12,4-room,105.0,yes,1.38358998692837,103.744901135483,4200
2021-01,4 room,93.0,yes,1.40442051976244,103.907861033253,2300
2021-03,5 room,110.0,yes,1.40188620786457,103.904917268878,2350
2022-08,5-room,111.0,yes,1.3885182028847,103.891082520107,3150
2021-04,5 room,127.0,yes,1.33840274997298,103.772685801666,2600
2021-09,5 room,120.0,yes,1.34090157770535,103.746437082019,2200
2022-03,3-room,67.0,yes,1.31240641918888,103.768752275192,2100
2022-11,3-room,67.0,yes,1.3343559340081,103.939032711241,2950
2023-06,3-room,67.0,yes,1.3132753601909,103.873489088653,3150
2021-03,3 room,67.0,yes,1.33103784588692,103.908641634756,1700
2022-11,3-room,64.0,yes,1.35783252178817,103.946726918914,2950
2023-03,5-room,133.0,yes,1.2945613912197,103.809692095051,3250
2022-05,4-room,104.0,yes,1.35760247666967,103.846072864564,3550
2021-03,4 room,103.0,yes,1.36081570799381,103.951611550107,2100
2023-07,4-room,101.0,yes,1.34302556609258,103.951759832167,4000
2022-06,4-room,104.0,yes,1.35511076107735,103.869934707698,1600
2023-02,4-room,100.0,yes,1.35687847904174,103.937739198068,3800
2022-05,4-room,103.0,yes,1.35871142499038,103.831720136073,1900
2021-12,3 room,73.0,yes,1.32283703302242,103.939124525951,1450
2021-11,5 room,121.0,yes,1.4199655220838,103.832204393262,2600
2023-06,3-room,67.0,yes,1.35485562982979,103.932709165692,3700
2022-07,3-room,76.0,yes,1.303178277126,103.911806642809,2550
2021-05,4 room,93.0,yes,1.34681845451426,103.752496875347,1800
2021-03,4 room,89.0,yes,1.42321418082792,103.833049339213,2050
2021-12,5 room,110.0,yes,1.39125129542693,103.890809117875,2300
2023-03,3-room,68.0,yes,1.40112566398084,103.893476425427,2750
2022-02,4-room,93.0,yes,1.3769739817533,103.739293156619,1900
2021-07,4 room,104.0,yes,1.34798942321199,103.7304582035,3150
2023-07,5-room,112.0,yes,1.3908111042137,103.885496222761,3900
2022-02,5-room,119.0,yes,1.35843202933435,103.937035946114,2850
2023-02,4-room,108.0,yes,1.37546896487502,103.890729546346,3150
2022-06,3-room,74.0,yes,1.35214022964459,103.930767987584,2300
2023-04,5-room,110.0,yes,1.38563406119189,103.760361050815,4000
2021-05,5 room,122.0,yes,1.38246992704217,103.747346083254,1950
2023-07,4-room,107.0,yes,1.36902276309277,103.960913206652,3350
2023-03,2-room,45.0,yes,1.37469423247424,103.836462867365,2600
2021-06,4 room,104.0,yes,1.42536571874248,103.833981402319,2300
2021-12,4 room,91.0,yes,1.38141822253802,103.762739370664,2850
2023-01,4-room,93.0,yes,1.32192501630432,103.882860355973,2600
2023-06,4-room,93.0,yes,1.27744909387079,103.841666679651,1600
2022-12,4-room,90.0,yes,1.2855704164404,103.826276204595,2850
2021-07,3 room,72.0,yes,1.29154391563021,103.803508038366,1950
2022-04,4-room,90.0,yes,1.40108342244949,103.90676696931,2100
2021-01,3 room,64.0,yes,1.35383954328532,103.873319340588,1900
2021-12,5 room,112.0,yes,1.37794956982629,103.904346041308,2850
2023-04,5-room,122.0,yes,1.34234942956379,103.690874115788,2600
2021-05,5 room,117.0,yes,1.37183157010083,103.853670978083,2550
2022-01,4-room,100.0,yes,1.43757277585058,103.796414103464,2100
2022-10,3-room,74.0,yes,1.36534669720177,103.85415182597,1050
2021-01,3 room,74.0,yes,1.34609883764925,103.717876373079,2400
2022-05,4-room,84.0,yes,1.35059926733191,103.868514945025,2100
2021-12,4 room,106.0,yes,1.33637959148296,103.723444766506,2100
2023-06,3-room,73.0,yes,1.38030045457366,103.774174995217,2600
2021-03,3 room,75.0,yes,1.37776263842074,103.843782193293,1900
2022-06,5-room,110.0,yes,1.39291333684103,103.892403304917,3150
2021-03,3 room,63.0,yes,1.27983690191197,103.824757769108,2100
2022-07,3-room,67.0,yes,1.33875703748672,103.72215701993,2200
2021-06,3 room,64.0,yes,1.36418205578453,103.747797285557,1850
2023-02,5-room,110.0,yes,1.39386232204759,103.888540263546,3050
2022-08,4-room,83.0,yes,1.3318007826539,103.867242849282,3150
2021-10,4 room,90.0,yes,1.3122997890586,103.769943830728,2600
2021-12,4 room,91.0,yes,1.33464078301907,103.847990266882,2850
2021-08,5 room,112.0,yes,1.33659334547656,103.694773888467,2100
2022-06,4-room,100.0,yes,1.44581867717204,103.80106885347,1800
2022-05,3-room,67.0,yes,1.35402260344793,103.954842705656,2000
2023-07,5-room,128.0,yes,1.35132561986977,103.936921079502,4200
2021-12,5 room,128.0,yes,1.34401965509036,103.692240891873,3050
2023-04,5-room,122.0,yes,1.33530647237824,103.913462151262,2950
2021-03,4 room,95.0,yes,1.44757636464401,103.818609770738,2050
2021-01,3 room,65.0,yes,1.32278920327274,103.856444472629,1800
2021-09,3 room,68.0,yes,1.37939470300077,103.839157232686,2050
2021-10,5 room,118.0,yes,1.37537429110231,103.854258752173,2950
2021-02,4 room,91.0,yes,1.45602740243461,103.816100124988,1800
2021-04,4 room,90.0,yes,1.34094640873732,103.699525431571,1900
2022-10,5-room,123.0,yes,1.34480692542205,103.956996641927,2850
2021-01,4 room,105.0,yes,1.35586379234092,103.956049133991,2300
2022-08,4-room,94.0,yes,1.33979148822906,103.735502765561,1900
2022-07,5-room,110.0,yes,1.33648967687037,103.700757438608,3450
2021-01,3 room,65.0,yes,1.2781594645971,103.820475315204,2050
2022-11,5-room,127.0,yes,1.39929966313489,103.744719393752,2600
2021-03,3 room,67.0,yes,1.32091981411778,103.766377598785,1800
2021-05,3 room,73.0,yes,1.36989498895756,103.842059049722,2100
2021-12,3 room,63.0,yes,1.30205878257013,103.796581739102,2500
2023-07,5-room,120.0,yes,1.34090157770535,103.746437082019,4200
2021-07,4 room,92.0,yes,1.32968232972727,103.885407998763,1600
2021-06,4 room,92.0,yes,1.36754924977907,103.836740628478,2400
2021-12,3 room,65.0,yes,1.32441875533381,103.858185074994,2100
2022-02,4-room,92.0,yes,1.32173863747461,103.764910229993,2400
2021-02,5 room,115.0,yes,1.35506201098257,103.87087185901,2500
2022-01,3-room,65.0,yes,1.30340547617434,103.909734447292,1900
2021-03,4 room,91.0,yes,1.33663681806047,103.918995255673,2100
2023-02,3-room,67.0,yes,1.33023192210361,103.909386968106,2500
2023-03,3-room,59.0,yes,1.30337040429401,103.912521922537,3150
2023-07,3-room,60.0,yes,1.31939291785822,103.884439876207,3150
2022-06,3-room,65.0,yes,1.34231481416805,103.84650890023,2100
2021-05,3 room,75.0,yes,1.31830920155713,103.88775401322,2100
2022-07,4-room,104.0,yes,1.37537584725355,103.936973659467,3150
2021-07,3 room,81.0,yes,1.3140162229847,103.761827364842,2500
2023-04,5-room,110.0,yes,1.39296771940163,103.911961953324,4000
2022-11,4-room,104.0,yes,1.31851758079801,103.89878754605,2850
2021-08,5 room,123.0,yes,1.37740414141217,103.940322697017,2250
2021-11,3 room,84.0,yes,1.34404144956674,103.735500080389,1850
2021-04,3 room,73.0,yes,1.41443858649132,103.832773733482,1650
2021-01,3 room,68.0,yes,1.37572474108554,103.849934308508,1900
2021-05,3 room,67.0,yes,1.38104134784496,103.835131744823,2000
2021-12,3 room,60.0,yes,1.29043486528791,103.803105948762,1900
2022-12,3-room,67.0,yes,1.37893083811935,103.900988286293,1450
2021-01,3 room,67.0,yes,1.3314132488271,103.908688936549,1900
2021-02,5 room,111.0,yes,1.39879210176291,103.91662522758,2300
2022-09,4-room,101.0,yes,1.4454350549004,103.819386697528,2400
2023-03,4-room,105.0,yes,1.4306118648092,103.791674137477,3800
2022-02,3-room,68.0,yes,1.33426946144275,103.926542284602,2500
2021-10,3 room,67.0,yes,1.3347035219436,103.929040927901,1800
2022-02,5-room,120.0,yes,1.33668715015786,103.738059200285,2950
2023-02,3-room,68.0,yes,1.30847854465222,103.882287785645,2750
2022-03,3-room,64.0,yes,1.35206910322894,103.873288882807,2300
2023-03,5-room,110.0,yes,1.39967633454267,103.915391620725,4000
2022-05,3-room,73.0,yes,1.35106126001126,103.745857351625,2750
2022-05,5-room,122.0,yes,1.41790067374479,103.831345327766,2300
2021-11,3 room,88.0,yes,1.3878622433042,103.890705078823,1700
2023-03,5-room,112.0,yes,1.40139181635046,103.918513893557,4100
2022-08,5-room,112.0,yes,1.28681417822795,103.828928312802,4700
2021-11,5 room,110.0,yes,1.39088900332643,103.890634133148,2100
2023-01,4-room,95.0,yes,1.29438213198317,103.805560246494,4200
2023-06,4-room,106.0,yes,1.39428872870193,103.743062965588,1900
2023-02,3-room,67.0,yes,1.33540764836183,103.724260953568,3150
2021-09,4 room,93.0,yes,1.39735577803331,103.896193260958,2750
2022-11,3-room,77.0,yes,1.30371588728852,103.915067020322,1950
2023-03,4-room,102.0,yes,1.35231862292149,103.948457987374,2950
2022-04,3-room,68.0,yes,1.33956400517882,103.848585713817,1800
2022-12,3-room,67.0,yes,1.43037573758391,103.789927860576,2750
2023-06,3-room,74.0,yes,1.34779267211314,103.71959110524,3150
2023-06,5-room,124.0,yes,1.3213611911805,103.936185399688,4500
2021-04,3 room,76.0,yes,1.2869738344398,103.839075823483,1900
2023-02,3-room,65.0,yes,1.30611781253448,103.914026029355,2200
2021-11,5 room,109.0,yes,1.3933223716906,103.907116237157,2400
2023-05,4-room,91.0,yes,1.32357483276513,103.857034858444,3250
2021-03,3 room,75.0,yes,1.37776263842074,103.843782193293,2300
2021-12,3 room,67.0,yes,1.34123358840729,103.847294021513,2400
2022-01,4-room,104.0,yes,1.34899500255547,103.747258218606,2300
2022-08,3-room,67.0,yes,1.31271692776983,103.769902553813,2750
2022-05,5-room,134.0,yes,1.37925113811966,103.838031514738,3050
2023-04,4-room,108.0,yes,1.3574258202027,103.843541231528,4400
2023-04,4-room,93.0,yes,1.36094741502687,103.747050643733,3700
2022-04,4-room,98.0,yes,1.43302886817123,103.773134083234,2400
2023-06,4-room,100.0,yes,1.37603204309398,103.881497888579,2300
2022-11,3-room,67.0,yes,1.32797407432231,103.937944117759,3700
2021-05,4 room,93.0,yes,1.37363949194651,103.896187665708,2300
2023-02,5-room,119.0,yes,1.35711597364175,103.937284846318,2200
2022-03,5-room,124.0,yes,1.33068534910935,103.842659017362,2850
2022-01,3-room,60.0,yes,1.35877773497643,103.946270788952,1700
2022-08,4-room,103.0,yes,1.3761666118542,103.772207125572,3050
2021-04,3 room,67.0,yes,1.35085859711904,103.759761122934,1750
2021-08,3 room,81.0,yes,1.35313871987326,103.887727360873,1800
2021-08,4 room,94.0,yes,1.32486246741407,103.933792052544,2500
2022-12,2-room,47.0,yes,1.38952670931463,103.771409031633,2300
2022-01,4-room,92.0,yes,1.32953680475668,103.940406562732,2400
2021-02,3 room,66.0,yes,1.29151824833554,103.802513058468,2100
2021-09,4 room,104.0,yes,1.37782264943043,103.735012354055,1600
2021-05,4 room,106.0,yes,1.38010501012606,103.749632027385,1850
2021-02,3 room,65.0,yes,1.32158068709129,103.854150953187,2300
2022-01,3-room,67.0,yes,1.44153975794109,103.773299891196,1350
2022-07,3-room,82.0,yes,1.38054138917049,103.841068277331,1900
2022-12,4-room,101.0,yes,1.34266194835614,103.745310932473,4000
2021-07,3 room,68.0,yes,1.36695558620194,103.858031320467,1700
2021-07,5 room,110.0,yes,1.38753228222895,103.892967111261,2150
2022-12,4-room,106.0,yes,1.30872223576115,103.796750780323,4400
2021-08,3 room,65.0,yes,1.34700367367083,103.714216413585,1700
